,rsmi,psmi,ea,dh,Hf_r,Hf_p,Hf_ts,AE_mopac,DH_mopac,AE_no_zpe,ER_no_zpe,RXN_no_zpe,ae_diff,dh_diff
2494,[O:1]([C:2]1([C:5]#[C:6][H:12])[C:3]([H:8])([H:9])[C:4]1([H:10])[H:11])[H:7],[O:1]([C:2]1=[C:5]=[C:6]([H:12])[C:4]([H:10])([H:11])[C:3]1([H:8])[H:9])[H:7],63.9079625239089,4.5902736306643,32.735440000000004,50.20226,90.69521,57.95976999999999,17.46681999999999,65.33,62.09,3.24,7.3702300000000065,-14.226819999999991
2496,[O:1]([C:2]1([C:5]#[C:6][H:12])[C:3]([H:8])([H:9])[C:4]1([H:10])[H:11])[H:7],[O:1]([C:6](=[C:5]=[C:2]1[C:3]([H:8])([H:9])[C:4]1([H:10])[H:11])[H:12])[H:7],72.190314143668,6.800348756211751,32.735440000000004,25.68943,96.68973,63.95429000000001,-7.046010000000006,73.61,66.6,7.01,9.655709999999992,14.056010000000006
2497,[O:1]([C:2]1([C:5]#[C:6][H:12])[C:3]([H:8])([H:9])[C:4]1([H:10])[H:11])[H:7],[O:1]([C:2]1([C:6](=[C:5])[H:12])[C:3]([H:8])([H:9])[C:4]1([H:10])[H:11])[H:7],55.294423730199,44.36345074611171,32.735440000000004,71.1165,118.54821,85.81277,38.38106,56.97,11.05,45.92,-28.84277,7.538940000000004
2499,[c:1]1([H:7])[c:2]([H:8])[c:3]([H:9])[c:4]([H:10])[c:5]([H:11])[c:6]1[H:12],[C:1]12([H:7])[C:2]3([H:8])[C:3]1([H:9])[C:4]([H:10])=[C:5]([H:11])[C:6]23[H:12],105.036981543333,70.417251604482,22.9565,104.81764,129.28144,106.32493999999998,81.86114,108.48,36.57,71.91,2.15506000000002,-9.95114000000001
2500,[c:1]1([H:7])[c:2]([H:8])[c:3]([H:9])[c:4]([H:10])[c:5]([H:11])[c:6]1[H:12],[C:1](#[C:2][H:8])[H:7].[C:3](#[C:4][H:10])[H:9].[C:5](#[C:6][H:12])[H:11],204.654825435568,148.927762065795,22.9565,169.18831,224.54621,201.58971,146.23181,214.46,54.61,159.85,12.870290000000011,13.618189999999998
2502,[C:1]([N:2]1[C:3]([H:10])([H:11])[C:4]([O:5][H:13])([H:12])[C:6]1([H:14])[H:15])([H:7])([H:8])[H:9],[C:1]([N:2]1[C:3]([H:10])([H:11])[C:4]([H:12])=[C:6]1[H:15])([H:7])([H:8])[H:9].[O:5]([H:13])[H:14],76.8763976980707,12.1052779818583,-29.20791,-13.38965,30.38835,59.59626,15.81826,82.76,67.96,14.8,23.163740000000004,-1.0182599999999997
2503,[C:1]([N:2]1[C:3]([H:10])([H:11])[C:4]([O:5][H:13])([H:12])[C:6]1([H:14])[H:15])([H:7])([H:8])[H:9],[C-:1]([N+:2]1=[C:6]([H:15])[C@:4]([O:5][H:13])([H:12])[C:3]1([H:10])[H:11])([H:7])[H:9].[H:8][H:14],67.7189504246188,51.570512932415504,-29.20791,-23.92564,29.7636,58.97151,5.2822700000000005,73.56,14.81,58.75,14.58849,53.46773
2504,[C:1]([N:2]1[C:3]([H:10])([H:11])[C:4]([O:5][H:13])([H:12])[C:6]1([H:14])[H:15])([H:7])([H:8])[H:9],[C:1]([N+:2]1([H:12])[C:3]([H:10])([H:11])[C-:4]([O:5][H:13])[C:6]1([H:14])[H:15])([H:7])([H:8])[H:9],78.3853477885292,71.0501276510671,-29.20791,32.44409,65.54330999999999,94.75122,61.652,81.47,9.83,71.64,-13.281220000000005,9.988
2506,[C:1]([N:2]1[C:3]([H:10])([H:11])[C:4]([O:5][H:13])([H:12])[C:6]1([H:14])[H:15])([H:7])([H:8])[H:9],[C:1]([N:2]([C:3]([H:10])([H:11])[H:12])[C:6]([C:4][O:5][H:13])([H:14])[H:15])([H:7])([H:8])[H:9],75.0428045749572,43.29291326407501,-29.20791,0.7894,39.60208,68.80999,29.99731,78.68,33.17,45.5,9.870010000000008,15.502690000000001
2507,[C:1]([N:2]1[C:3]([H:10])([H:11])[C:4]([O:5][H:13])([H:12])[C:6]1([H:14])[H:15])([H:7])([H:8])[H:9],[C:1]([N+:2]1=[C:6]([H:14])[C:4]([O:5][H:13])([H:12])[C-:3]1[H:11])([H:7])([H:8])[H:9].[H:10][H:15],81.0574452944223,67.8350200211394,-29.20791,-4.12711,53.37678,82.58469000000001,25.0808,87.61,11.65,75.96,5.02530999999999,50.8792
2509,[C:1]([C@@:2]1([H:10])[C@:3]([C:4]([H:12])([H:13])[H:14])([H:11])[N:5]1[C:6]([H:15])([H:16])[H:17])([H:7])([H:8])[H:9],[C:1](/[C:2](=[N:5]/[C:3]([C:4]([H:12])([H:13])[H:14])([C:6]([H:15])([H:16])[H:17])[H:11])[H:10])([H:7])([H:8])[H:9],92.91372276528948,-16.814704630989002,15.44856,-4.6262300000000005,116.31448,100.86591999999999,-20.07479,94.84,110.88,-16.04,-6.025919999999985,4.034790000000001
2510,[C:1]([C@@:2]1([H:10])[C@:3]([C:4]([H:12])([H:13])[H:14])([H:11])[N:5]1[C:6]([H:15])([H:16])[H:17])([H:7])([H:8])[H:9],[C:1]([C-:2]([N+:5](=[C:3]([C:4]([H:12])([H:13])[H:14])[H:11])[C:6]([H:15])([H:16])[H:17])[H:10])([H:7])([H:8])[H:9],51.180907817396296,26.951294693256887,15.44856,13.452329999999998,50.56027,35.111709999999995,-1.9962300000000024,53.58,25.75,27.83,18.468290000000003,29.826230000000002
2511,[C:1]([C@@:2]1([H:10])[C@:3]([C:4]([H:12])([H:13])[H:14])([H:11])[N:5]1[C:6]([H:15])([H:16])[H:17])([H:7])([H:8])[H:9],[C:1]([C@@:2]1([H:10])[C:3]([C:4]([H:12])([H:13])[H:14])=[N+:5]1[C-:6]([H:16])[H:17])([H:7])([H:8])[H:9].[H:11][H:15],83.7564246513586,69.6311419450535,15.44856,33.34491,76.52046,61.0719,17.896349999999995,90.23,12.6,77.63,29.158100000000005,59.73365
2512,[C:1]([C@@:2]1([H:10])[C@:3]([C:4]([H:12])([H:13])[H:14])([H:11])[N:5]1[C:6]([H:15])([H:16])[H:17])([H:7])([H:8])[H:9],[C:1]([C@@:2]1([H:10])[C-:3]([H:11])[N+:5]1([C:4]([H:12])([H:13])[H:14])[C:6]([H:15])([H:16])[H:17])([H:7])([H:8])[H:9],107.53621206032601,57.0762019028181,15.44856,66.03331999999999,107.16132,91.71276,50.58475999999999,109.83,52.72,57.11,18.117239999999995,6.525240000000011
2513,[O:1]([c:2]1[n:3][o:4][n:5][n:6]1)[H:7],[O:1]=[c:2]1[n-:3][o:4][n:5][n+:6]1[H:7],56.879334122120596,17.416542914086403,26.88959,28.60905,77.81066,50.92107,1.719459999999998,60.32,42.89,17.43,9.39893,15.710540000000002
2517,[C:1](/[C:2](=[N:3]\[H:10])[N:4]([C:5](=[O:6])[H:12])[H:11])([H:7])([H:8])[H:9],[C:1](/[C:2](=[N:3]\[H:10])[O:6]/[C:5](=[N:4]/[H:11])[H:12])([H:7])([H:8])[H:9],57.52798740468951,21.3077452635066,-30.5469,-6.8415,22.19979,52.74669,23.7054,59.9,38.14,21.76,7.153309999999998,-1.9453999999999994
2518,[C:1](/[C:2](=[N:3]\[H:10])[N:4]([C:5](=[O:6])[H:12])[H:11])([H:7])([H:8])[H:9],[C:1](=[C:2]1[N:3]([H:10])[O:6][C:5]([H:7])([H:12])[N:4]1[H:11])([H:8])[H:9],126.689839851294,63.8635014671344,-30.5469,12.43153,111.50697,142.05387,42.978429999999996,129.62,66.67,62.96,-12.433869999999985,19.981570000000005
2519,[C:1](/[C:2](=[N:3]\[H:10])[N:4]([C:5](=[O:6])[H:12])[H:11])([H:7])([H:8])[H:9],[C-:5]#[O+:6].[C:1]([C+:2]([N:3]([H:10])[H:12])[N-:4][H:11])([H:7])([H:8])[H:9],40.259303214236496,8.22659940718254,-30.5469,-17.4783,2.34437,32.89127,13.0686,44.54,33.62,10.92,11.64873,-2.1486
2520,[C:1](/[C:2](=[N:3]\[H:10])[N:4]([C:5](=[O:6])[H:12])[H:11])([H:7])([H:8])[H:9],[C:1](/[C:2](=[N:3]\[H:10])[N+:4](=[C-:5][O:6][H:12])[H:11])([H:7])([H:8])[H:9],71.47422225780159,36.1706183353792,-30.5469,-12.45386,30.330070000000006,60.87696999999999,18.09304,75.38,39.14,36.25,14.503030000000003,18.15696
2521,[C:1](/[C:2](=[N:3]\[H:10])[N:4]([C:5](=[O:6])[H:12])[H:11])([H:7])([H:8])[H:9],[C:1]([C:5](=[O:6])[H:12])([H:7])([H:8])[H:9].[C:2](=[N:3][H:10])=[N:4][H:11],95.39280231154841,22.3644150494278,-30.5469,-11.44503,53.88414,84.43104,19.10187,99.53,73.01,26.52,15.098960000000005,7.418129999999998
2524,[C:1](/[C:2](=[N:3]\[H:10])[N:4]([C:5](=[O:6])[H:12])[H:11])([H:7])([H:8])[H:9],[C:1](=[C:2]([N:3]([H:7])[H:10])[N:4]([C:5](=[O:6])[H:12])[H:11])([H:8])[H:9],61.7623429248476,8.71729014204262,-30.5469,-27.62392,25.50636,56.053259999999995,2.922979999999999,65.69,56.85,8.84,9.636740000000003,5.917020000000001
2525,[C:1](/[C:2](=[N:3]\[H:10])[N:4]([C:5](=[O:6])[H:12])[H:11])([H:7])([H:8])[H:9],[C:1]([N+:3](=[C-:2][N:4]([C:5](=[O:6])[H:12])[H:11])[H:10])([H:7])([H:8])[H:9],92.69261007507929,30.9154832513527,-30.5469,-17.46444,44.00673,74.55363,13.08246,95.41,64.07,31.34,20.85637,18.25754
2526,[C:1](/[N:2]=[C:3](\[N:4]([H:10])[H:11])[C:5]#[N:6])([H:7])([H:8])[H:9],[C:1]([N:2](/[C:3](=[N:4]/[H:11])[C:5]#[N:6])[H:10])([H:7])([H:8])[H:9],43.059428758969204,-0.048852553348185,49.25183,53.40165,96.69079,47.43896000000001,4.149819999999998,46.09,46.8,-0.71,-1.3489600000000053,-4.859819999999998
2527,[C:1](/[N:2]=[C:3](\[N:4]([H:10])[H:11])[C:5]#[N:6])([H:7])([H:8])[H:9],[C:1](=[N:2][C-:3]([N+:4]([H:9])([H:10])[H:11])[C:5]#[N:6])([H:7])[H:8],60.597014375162104,50.8404741663993,49.25183,72.72395,101.67712,52.42529,23.472120000000004,62.4,11.83,50.57,9.974710000000002,27.097879999999996
2528,[C:1](/[N:2]=[C:3](\[N:4]([H:10])[H:11])[C:5]#[N:6])([H:7])([H:8])[H:9],[C+:1]([N:2]([C:3]([N:4]([H:10])[H:11])=[C:5]=[N-:6])[H:9])([H:7])[H:8],70.6489498426073,32.2764196086337,49.25183,62.8933,114.79628,65.54445000000001,13.641470000000005,73.58,41.93,31.65,8.035549999999986,18.008529999999993
2530,[C:1](/[N:2]=[C:3](\[N:4]([H:10])[H:11])[C:5]#[N:6])([H:7])([H:8])[H:9],[C:1]([N:2]=[C:3]([N:4]([H:10])[H:11])[N+:6]#[C-:5])([H:7])([H:8])[H:9],46.75845040850521,14.1910679343845,49.25183,58.27853,123.8866,74.63476999999999,9.026700000000003,48.57,34.25,14.32,-26.06476999999999,5.293299999999997
2531,[C:1](/[N:2]=[C:3](\[N:4]([H:10])[H:11])[C:5]#[N:6])([H:7])([H:8])[H:9],[C:1]([N:4]([H:10])[H:11])([H:7])([H:8])[H:9].[N:2]#[C:3][C:5]#[N:6],94.1738405065357,19.5957278247127,49.25183,63.11037,128.78601,79.53418,13.858539999999998,96.42,75.33,21.1,16.885819999999995,7.241460000000004
2533,[C:1](/[N:2]=[C:3](\[N:4]([H:10])[H:11])[C:5]#[N:6])([H:7])([H:8])[H:9],[C:1](=[N:2]/[C:3](=[N:4]/[H:11])[C:5]#[N:6])([H:7])[H:8].[H:9][H:10],60.855025282029494,35.7828622722445,49.25183,49.07287,93.50297,44.25113999999999,-0.17895999999999646,65.76,23.64,42.12,21.508860000000013,42.298959999999994
2534,[C:1]([C:2]([C:3]([C:4]([C:5]([H:15])([H:16])[H:17])([H:13])[H:14])([H:11])[H:12])([H:9])[H:10])([H:6])([H:7])[H:8],[C:1]([C:2](=[C:3]([H:11])[H:12])[H:9])([H:6])([H:7])[H:8].[C:4](=[C:5]([H:16])[H:17])([H:13])[H:14].[H:10][H:15],96.05336723737459,54.3648517805339,-33.28653,-16.17127,37.31261,70.59914,17.11526,103.42,38.83,64.59,32.820859999999996,47.474740000000004
2535,[C:1]([C:2]([N:3]([C:4](=[O:5])[C:6]([H:13])([H:14])[H:15])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([C:4]([N:3]([C:6]([H:13])([H:14])[H:15])[H:12])=[O:5])([H:10])[H:11])([H:7])([H:8])[H:9],116.41742263417801,2.03063600789302,-63.27951,-60.59392,63.89771,127.17722,2.6855899999999977,119.4,117.54,1.86,-7.77722,-0.8255899999999976
2536,[C:1]([C:2]([N:3]([C:4](=[O:5])[C:6]([H:13])([H:14])[H:15])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([N:3]=[C:4]=[O:5])([H:10])[H:11])([H:7])([H:8])[H:9].[C:6]([H:12])([H:13])([H:14])[H:15],80.7990292443901,11.0140480339411,-63.27951,-47.27064,14.88876,78.16826999999998,16.008869999999995,86.24,72.05,14.18,8.071730000000017,-1.8288699999999949
2537,[C:1]([C:2]([N:3]([C:4](=[O:5])[C:6]([H:13])([H:14])[H:15])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1](=[C:2]([H:10])[H:11])([H:7])[H:8].[N:3](=[C:4](/[O:5][H:9])[C:6]([H:13])([H:14])[H:15])\[H:12],61.2582774657505,30.7534529622718,-63.27951,-31.85475,-10.08587,53.19364,31.42476,65.34,32.42,32.92,12.146360000000001,1.4952400000000026
2538,[C:1]([C:2]([N:3]([C:4](=[O:5])[C:6]([H:13])([H:14])[H:15])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1](/[C:2](=[N:3]\[H:12])[H:10])([H:7])([H:8])[H:9].[C:4](=[O:5])([C:6]([H:13])([H:14])[H:15])[H:11],87.72220197199529,31.9505363874085,-63.27951,-35.8872,34.39509,97.6746,27.392309999999995,91.22,56.08,35.15,-6.454599999999999,7.757690000000004
2539,[C:1]([C:2]([N:3]([C:4](=[O:5])[C:6]([H:13])([H:14])[H:15])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([O:5]/[C:4](=[N:3]/[H:12])[C:6]([H:13])([H:14])[H:15])([H:10])[H:11])([H:7])([H:8])[H:9],73.249691650318,17.4845613045262,-63.27951,-44.30628,0.6054,63.88491,18.973229999999994,75.44,58.09,17.35,11.55509,-1.6232299999999924
2540,[C:1]([C:2]([N:3]([C:4](=[O:5])[C:6]([H:13])([H:14])[H:15])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([O+:5]=[C:4]([N:3]([C-:2]([H:10])[H:11])[H:12])[C:6]([H:13])([H:14])[H:15])([H:7])([H:8])[H:9],105.003428649063,76.7812177596705,-63.27951,-13.87113,20.7801,84.05960999999998,49.40838,107.75,29.62,78.13,23.690390000000022,28.721619999999994
2541,[C:1]([C:2]([N:3]([C:4](=[O:5])[C:6]([H:13])([H:14])[H:15])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2](/[N:3]=[C:4](/[O:5][H:12])[C:6]([H:13])([H:14])[H:15])([H:10])[H:11])([H:7])([H:8])[H:9],43.0512976455596,15.4109558952078,-63.27951,-52.48927,-20.38147,42.89804,10.790239999999995,46.12,30.75,15.37,3.2219599999999957,4.579760000000004
2542,[C:1]([C:2]([N:3]([C:4](=[O:5])[C:6]([H:13])([H:14])[H:15])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([N:3]([C-:4]=[O+:5][C:6]([H:13])([H:14])[H:15])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],107.411747067981,55.313362202122,-63.27951,-25.6002,24.331670000000006,87.61117999999998,37.67931,109.18,54.07,55.11,21.56882000000003,17.43069
2543,[C:1]([C:2]([N:3]([C:4](=[O:5])[C:6]([H:13])([H:14])[H:15])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([H:10])([H:11])[H:12])([H:7])([H:8])[H:9].[N:3](=[C:4]=[O:5])[C:6]([H:13])([H:14])[H:15],90.13255524437332,14.7832661704576,-63.27951,-44.2651,46.22278,109.50229,19.01441,95.54,78.17,17.37,-13.962289999999996,-1.6444100000000006
2544,[C:1]([C:2]([N:3]([C:4](=[O:5])[C:6]([H:13])([H:14])[H:15])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([N:3]([C:4]([O:5][H:15])=[C:6]([H:13])[H:14])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],63.5043436474109,28.6542835675732,-63.27951,-43.27663,-3.68435,59.59515999999999,20.00288,66.75,38.31,28.44,7.154840000000007,8.43712
2545,[C:1]([C:2]([N:3]([C:4](=[O:5])[C:6]([H:13])([H:14])[H:15])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([N:3]([C@@:4]1([H:15])[O:5][C:6]1([H:13])[H:14])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],114.514568694953,48.1629976623333,-63.27951,-17.08892,51.90187,115.18138,46.19058999999999,117.46,69.77,47.69,2.2786199999999894,1.4994100000000046
2546,[C:1]([C:2]([N:3]([C:4](=[O:5])[C:6]([H:13])([H:14])[H:15])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2](/[N:3]=[C:4]1\[O:5][C:6]1([H:13])[H:14])([H:10])[H:11])([H:7])([H:8])[H:9].[H:12][H:15],109.75900788164302,72.4200233503103,-63.27951,-25.6918,18.58286,81.86237,37.58771,116.3,37.43,78.87,34.43763,41.28229
2547,[C:1](#[C:2][C:3]([C:4]([C:5]#[N:6])([H:10])[H:11])([H:8])[H:9])[H:7],[C:1](#[C:2][C:3]([C:4]([N+:6]#[C-:5])([H:10])[H:11])([H:8])[H:9])[H:7],59.8786686972258,20.871112072985106,74.65141,93.24196,166.03217,91.38076,18.590549999999997,61.79,40.8,21.0,-29.590759999999996,2.409450000000003
2548,[C:1](#[C:2][C:3]([C:4]([C:5]#[N:6])([H:10])[H:11])([H:8])[H:9])[H:7],[C:1](=[C:2])([C:3]([C:4]([C:5]#[N:6])([H:10])[H:11])([H:8])[H:9])[H:7],59.8335532062932,46.188126301789396,74.65141,116.36386,156.51338,81.86197000000001,41.71245,61.75,14.06,47.69,-20.111970000000014,5.977550000000001
2549,[C:1](#[C:2][C:3]([C:4]([C:5]#[N:6])([H:10])[H:11])([H:8])[H:9])[H:7],[C:1](=[C:2]=[C:3]([H:8])[H:9])([N:6]=[C:5]=[C:4]([H:10])[H:11])[H:7],55.75490906840779,25.607916157332,74.65141,80.59208000000002,124.07561,49.424200000000006,5.940670000000012,57.67,30.69,26.98,8.245799999999996,21.03932999999999
2550,[C:1](#[C:2][C:3]([C:4]([C:5]#[N:6])([H:10])[H:11])([H:8])[H:9])[H:7],[C:1](/[C:2](=[C:3](\[C:4]([C:5]#[N:6])([H:10])[H:11])[H:8])[H:9])[H:7],80.43363183599308,57.4883563416315,74.65141,124.76475,143.79619,69.14478000000001,50.11334000000001,84.57,25.42,59.15,15.425219999999982,9.03665999999999
2551,[C:1](#[C:2][C:3]([C:4]([C:5]#[N:6])([H:10])[H:11])([H:8])[H:9])[H:7],[C:1](=[C:2]1[C:3]([H:8])([H:9])[C@@:4]1([C:5]#[N:6])[H:10])([H:7])[H:11],91.1132091350633,1.23872526401443,74.65141,71.09365,154.97624,80.32482999999998,-3.557760000000002,95.51,94.55,0.96,15.185170000000028,4.517760000000002
2552,[O:1]=[c:2]1[o:3][n:4][n:5][o:6]1,[N-:4]=[N+:5]=[O:6].[O:1]=[C:2]=[O:3],16.3991016296056,-49.318670393919895,-24.80873,-57.50521,-2.11288,22.69585,-32.69648,18.18,65.76,-47.57,-4.51585,-14.87352
2555,[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([C@@:4]1([H:14])[C:5]([H:15])([H:16])[O:6]1)[H:10])([H:7])([H:8])[H:9],[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])=[C:4]([C:5]([O:6][H:10])([H:15])[H:16])[H:14])([H:7])([H:8])[H:9],61.96227998049721,-7.95545347507381,-30.9674,-53.08874,24.06704,55.03444,-22.12134,66.43,73.82,-7.39,11.39556000000001,14.73134
2557,[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([C@@:4]1([H:14])[C:5]([H:15])([H:16])[O:6]1)[H:10])([H:7])([H:8])[H:9],[C:1](=[C:2]([C:3]([H:11])([H:12])[H:13])[H:10])([H:8])[H:9].[C:4]([C:5]([H:7])([H:15])[H:16])(=[O:6])[H:14],77.9107448381165,-1.9950788748614696,-30.9674,-39.73727,56.22344,87.19084000000002,-8.769870000000001,82.69,80.94,1.75,-4.500840000000025,10.519870000000001
2559,[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([C@@:4]1([H:14])[C:5]([H:15])([H:16])[O:6]1)[H:10])([H:7])([H:8])[H:9],[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([C:4](=[O+:6][C-:5]([H:15])[H:16])[H:14])[H:10])([H:7])([H:8])[H:9],71.3364657003475,51.3110231712288,-30.9674,-0.93022,15.76472,46.73212,30.037180000000006,74.11,20.84,53.27,27.377879999999998,23.232819999999997
2560,[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([C@@:4]1([H:14])[C:5]([H:15])([H:16])[O:6]1)[H:10])([H:7])([H:8])[H:9],[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([C:4][C:5]([O:6][H:14])([H:15])[H:16])[H:10])([H:7])([H:8])[H:9],70.7903794156295,65.5674144802955,-30.9674,9.55583,40.46229,71.42969000000002,40.52323,74.48,6.98,67.49,3.050309999999982,26.966769999999997
2561,[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([C@@:4]1([H:14])[C:5]([H:15])([H:16])[O:6]1)[H:10])([H:7])([H:8])[H:9],[C:1]([C@@:2]1([H:10])[C:3]([H:12])([H:13])[C@@:4]1([C:5]([O:6][H:11])([H:15])[H:16])[H:14])([H:7])([H:8])[H:9],68.73669441367039,-2.6510243025428997,-30.9674,-40.25598,33.27284,64.24024,-9.28858,72.08,75.05,-2.97,7.839759999999998,6.318579999999999
2563,[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([C@@:4]1([H:14])[C:5]([H:15])([H:16])[O:6]1)[H:10])([H:7])([H:8])[H:9],[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([C@@:4]([C:5][H:15])([O:6][H:16])[H:14])[H:10])([H:7])([H:8])[H:9],71.0743166598554,67.1931057810715,-30.9674,24.25262,45.60241,76.56981,55.22002000000001,74.92,6.16,68.76,-1.6498100000000022,13.539979999999993
2566,[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([C@@:4]1([H:14])[C:5]([H:15])([H:16])[O:6]1)[H:10])([H:7])([H:8])[H:9],[C:1]([C:2][C@@:4]1([H:14])[C:5]([H:15])([H:16])[O:6]1)([H:7])([H:8])[H:9].[C:3]([H:10])([H:11])([H:12])[H:13],91.61291157183108,81.9290423826235,-30.9674,43.83678,59.42201,90.38941,74.80418,96.9,9.3,87.59,6.510590000000008,12.785820000000001
2567,[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([C@@:4]1([H:14])[C:5]([H:15])([H:16])[O:6]1)[H:10])([H:7])([H:8])[H:9],[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([C-:4]=[O+:6][C:5]([H:14])([H:15])[H:16])[H:10])([H:7])([H:8])[H:9],75.1754193105242,38.1869109793331,-30.9674,-8.77314,44.30045,75.26785,22.19426,78.87,39.16,39.7,3.602150000000009,17.505740000000003
2569,[N:1]1([H:7])[C@@:2]2([H:8])[C@:3]1([H:9])[C@@:4]1([H:10])[N:5]([H:11])[C@@:6]21[H:12],[N:1]1([H:7])[C@@:2]([C@@:6]2([H:12])[C:4][N:5]2[H:11])([H:8])[C:3]1([H:9])[H:10],59.82956514565699,12.8244888679985,119.93224,125.30575,183.12904,63.19680000000001,5.373510000000009,63.63,49.53,14.1,0.43319999999999226,8.726489999999991
2572,[N:1]1([H:7])[C@@:2]2([H:8])[C@:3]1([H:9])[C@@:4]1([H:10])[N:5]([H:11])[C@@:6]21[H:12],[N:1]1=[C:2]([H:8])[C@@:6]2([H:12])[C@@:4]([H:10])([C:3]1([H:7])[H:9])[N:5]2[H:11],49.706877030863104,-49.2604979418203,119.93224,65.60094000000001,192.89927,72.96703000000002,-54.33129999999999,53.48,103.62,-50.14,-19.487030000000026,4.191299999999991
2573,[N:1]1([H:7])[C@@:2]2([H:8])[C@:3]1([H:9])[C@@:4]1([H:10])[N:5]([H:11])[C@@:6]21[H:12],[N:1]1([H:7])[C@@:2]2([H:8])[C@:3]1([H:9])[C@:6]2([N:5]([C:4][H:10])[H:11])[H:12],67.4798550221135,27.890290847884003,119.93224,147.37531,193.52665,73.59441,27.44307000000002,69.57,40.7,28.87,-4.024410000000003,1.426929999999981
2576,[N:1]1([H:7])[C@@:2]2([H:8])[C@:3]1([H:9])[C@@:4]1([H:10])[N:5]([H:11])[C@@:6]21[H:12],[N:1]1([H:7])[C:2]([H:8])=[C:6]([H:12])[N:5]([H:11])[C:4]([H:10])=[C:3]1[H:9],50.4840205189031,-55.0173376195619,119.93224,41.22386,152.44911000000005,32.516870000000026,-78.70838,52.93,108.45,-55.53,20.413129999999974,23.178380000000004
2577,[N:1]1([H:7])[C@@:2]2([H:8])[C@:3]1([H:9])[C@@:4]1([H:10])[N:5]([H:11])[C@@:6]21[H:12],[N:1]1([H:7])[C@@:2]2([H:8])[C@:3]1([H:9])[C:4]([H:10])([H:12])[N:5]([H:11])[C:6]2,58.0019760546247,-18.0247073842488,119.93224,90.94973,189.79126,69.85902000000003,-28.98250999999999,60.55,79.51,-18.96,-9.309020000000032,10.02250999999999
2578,[C:1]([C@@:2]([O:3][H:11])([C@@:4]1([H:12])[C:5]([H:13])([H:14])[N:6]1[H:15])[H:10])([H:7])([H:8])[H:9],[C:1]([C:2](=[O:3])[C@@:4]1([H:12])[C:5]([H:13])([H:14])[N:6]1[H:15])([H:7])([H:8])[H:9].[H:10][H:11],85.4492628956537,16.2786005263194,-23.64695,-40.80476,49.73356,73.38051,-17.157809999999994,91.74,67.83,23.91,18.359489999999994,41.067809999999994
2579,[C:1]([C@@:2]([O:3][H:11])([C@@:4]1([H:12])[C:5]([H:13])([H:14])[N:6]1[H:15])[H:10])([H:7])([H:8])[H:9],[C:1]([O:3][H:11])([H:7])([H:8])[H:9].[C:2]([C@@:4]1([H:12])[C:5]([H:13])([H:14])[N:6]1[H:15])[H:10],125.31817127832599,89.8970646250606,-23.64695,43.57495,71.86645,95.5134,67.2219,128.41,36.7,91.72,32.89659999999999,24.498099999999994
2580,[C:1]([C@@:2]([O:3][H:11])([C@@:4]1([H:12])[C:5]([H:13])([H:14])[N:6]1[H:15])[H:10])([H:7])([H:8])[H:9],[C:1]([C@@:2]([O:3][H:11])(/[C:4](=[N:6]/[C:5]([H:13])([H:14])[H:15])[H:12])[H:10])([H:7])([H:8])[H:9],61.717117279339895,-11.6533141965855,-23.64695,-40.92648,55.84854,79.49549,-17.279529999999998,65.68,75.74,-10.06,-13.815489999999997,7.219529999999997
